index#1:,index#2:,index#3:,index#4:,index#5:,index#6:,index#7:,index#8:,index#9:,index#10:,index#11:,index#12:,index#13:,index#14:,index#15:,index#16:,index#17:,index#18:,index#19:,index#20:,index#21:,index#22:,index#23:,index#24:,index#25:,index#26:,index#27:,index#28:,index#29:,index#30:,index#31:,index#32:,index#33:,index#34:,index#35:,index#36:,index#37:,index#38:,index#39:,index#40:,index#41:,index#42:,index#43:,index#44:,index#45:,index#46:,index#47:,index#48:,index#49:,index#50:,index#51:,index#52:,index#53:,index#54:,index#55:,index#56:,index#57:,index#58:,index#59:,index#60:,index#61:,index#62:,index#63:,index#64:
23.409,25.632,25.06,24.698,27.295,24.698,24.207,24.413,23.022,22.472,22.804,22.672,22.023,20.616,19.849,19.105,19.105,17.029,17.804,17.205,16.401,15.811,15.264,15.264,14.765,14.765,13.928,13.601,13.601,13.342,14.318,14.318,14.142,14.036,14.036,14,14,15,14.036,14.036,14.036,15.033,14.142,14.142,14.318,14.142,14.318,14.318,14.318,14.56,14.56,14.56,0,0,0,0,0,0,0,0,0,0,0,0
35.511,37.643,28.284,28.792,32.558,31.321,28.792,28.792,28.792,27.313,27.313,25.942,24.597,24.597,23.707,22.825,21.954,21.024,20.616,19.698,18.385,18.974,18.028,18.028,16.763,17.464,16.279,16.125,16.031,16.031,16,17,16.031,17.117,16.031,16.279,17.263,16.492,16.279,16.492,17.464,17.72,16.763,18.028,16.155,17.088,17.088,17.464,17.464,17.464,17.464,17.464,0,0,0,0,0,0,0,0,0,0,0,0
30.414,29.682,29.833,29,25.495,28.425,27.019,26.401,25.239,25.807,25.239,23.324,23.324,21.954,21.471,20.591,19.723,19.235,18.868,17.493,18.028,18.028,16.401,15.62,15.62,14.866,15.556,14.866,14.213,15,15.264,15,15.264,15.652,14.765,15.232,15.232,15.232,15.232,15.811,16.155,15.811,15.811,15.811,15.524,15.524,15.524,16.492,16.492,16.279,16.279,16.279,0,0,0,0,0,0,0,0,0,0,0,0
26.476,26.306,27.166,26.077,26.019,26,26.019,25.08,25.08,24.187,23.195,22.361,21.378,20.224,20.224,19.235,18.248,18.111,17.029,17.029,16.031,16,15,15.033,15.033,14.142,14.318,13.342,13.928,13.928,14.318,13.892,13.892,14.422,13.892,13.601,15,15,14.213,14.866,14.866,14.866,15.556,15.556,14.866,14.866,14.866,15,14.866,14.866,15,14.422,0,0,0,0,0,0,0,0,0,0,0,0
30.61,30.48,31.145,31.113,31.145,29.833,29.206,28.601,28.018,28.844,26.926,25.554,25.554,24.698,23.324,23.324,21.633,21.633,20.248,19.416,19.416,19.209,18.439,17.692,17.692,16.971,16.401,16.401,16.643,16.125,16.125,16.553,16.553,16.155,17.088,17.088,16.763,17.72,16.492,17.464,17.464,17.263,17.263,17.263,17.117,17.117,17.029,17.029,17.029,17.029,17.029,17,0,0,0,0,0,0,0,0,0,0,0,0
28.653,30.414,28.636,30.463,28.792,29.411,29.12,27.893,27.659,26.683,26.476,24.331,24.331,23.345,23.195,22.204,21.213,19.235,20.396,19.416,18.439,17.464,16.763,17.088,16.155,16.553,14.765,15.264,15.811,15,15.62,14.866,14.866,14.866,14.866,15.62,15.62,15.811,15.811,16.643,15.811,16.643,16.125,16.125,16.125,15.652,16.553,15.652,15.232,16.155,16.155,16.155,0,0,0,0,0,0,0,0,0,0,0,0
29.833,27.459,27.459,32.558,28.018,30,29.069,28.018,28.071,27.019,26.077,25.08,24.083,23.087,23.195,22.091,21.095,20.025,20.025,19.026,18,18,17,17.117,16.125,17.117,15.297,15.811,15.811,15.232,16.553,15.652,15.652,16.643,16.125,15.811,16.401,17.029,16.279,17.029,16.401,17.029,16.279,16.279,16.279,16.971,16.971,16.279,17.029,16.401,16.401,16.401,0,0,0,0,0,0,0,0,0,0,0,0
31.257,30.265,31.016,31,30.067,30.067,29.155,28.284,28.443,27.459,27.659,25.71,25.495,24.515,22.804,22.561,22.561,21.378,20.396,19.235,19.235,18.111,18.111,18.028,17,17,16.031,16.279,16.279,15.524,15.524,15.811,15.811,16.155,16.155,17.464,17,16.125,16.643,16.643,16.643,17.205,16.401,17.205,17.205,16.401,16.401,16.279,16.279,16.971,16.971,16.971,0,0,0,0,0,0,0,0,0,0,0,0
30.529,31.305,31.305,31.78,30.463,30.083,29.411,28.862,28.862,27.659,27.659,25.495,25.495,24.515,24.515,23.537,21.587,20.616,20.616,19.647,18.682,18.974,18.028,18.385,17.464,16.553,16.643,16.643,16.401,16.401,17.029,16.279,16.279,16.971,16.279,17.029,16.401,17.804,17.205,17.493,16.643,17.493,17,17.493,17,17.889,17,17.464,17.889,17.464,17.464,17.088,0,0,0,0,0,0,0,0,0,0,0,0
31.064,30,31.016,30.067,31.145,29.275,28.443,28.636,27.893,27.893,26.926,25.962,25,24.042,22.804,22.804,21.84,20.616,20.396,19.416,18.248,19.235,18.248,18.111,17.029,17,16.031,16.125,16.279,16.492,15.524,16.763,16.763,17.088,16.553,16.553,17,17,17.493,16.643,16.643,17.205,18.028,16.401,17.029,17.804,16.401,17.029,17.029,17.692,16.971,16.971,0,0,0,0,0,0,0,0,0,0,0,0
27.857,28.636,28.636,29.53,27.785,28.018,28.018,26.401,25.612,25.612,25.495,24.083,23.345,22.672,21.932,21.932,20.518,19.105,18.439,18.439,17.804,17.205,16.401,16.643,16.125,15.652,15.232,14.866,14.56,14.56,14.318,14.318,15.133,14.142,15.133,15.033,15.033,15,15,15.033,15.033,15.033,15.133,15.133,15.133,15.133,15.297,15.297,15.297,15.524,14.318,15.524,0,0,0,0,0,0,0,0,0,0,0,0
28.071,27,28,27.019,28.071,27.295,26.476,25.495,25.71,24.739,24.042,22.804,22.804,21.84,20.881,20.616,19.647,18.682,17.464,17.263,17.263,17.117,16.125,16.031,15.033,15,15.033,15.133,14.318,15.297,15.524,14.866,14.866,14.866,14.866,15.652,15.652,15.652,15.264,15.264,15.264,15.811,15.811,15.811,15.62,15.811,15.62,15.556,15.62,15.62,16.279,14.866,0,0,0,0,0,0,0,0,0,0,0,0
29.411,30.676,29.732,30.463,29.069,29.53,28.653,28.302,26.926,26.627,26.401,25.612,24.839,23.431,23.601,22.204,21.401,20,20.248,19.723,18.358,18.358,17.493,17,16.553,16.155,15.811,15.524,15.297,15.133,16.031,15.033,15,15.033,15.033,15.033,16.031,16.125,16.125,16.279,16.279,16.492,15.524,16.763,16.763,15.811,16.155,16.155,16.155,16.155,16.155,15.232,0,0,0,0,0,0,0,0,0,0,0,0
31.064,30.017,31,31.016,31.064,30.265,29.275,29.428,28.636,27.659,26.683,25.962,25,24.739,23.77,23.77,21.84,21.587,20.396,19.235,19.235,18.248,18.248,18.028,17.029,17,16.031,16.125,15.297,16.279,16.492,15.811,15.811,16.155,15.232,16.553,16.553,17,16.125,16.643,16.643,16.643,16.401,17.205,16.401,16.401,17.029,17.029,17.029,16.279,16.279,16.971,0,0,0,0,0,0,0,0,0,0,0,0
30.364,29.833,29.614,29.275,30.15,29.069,28.018,28,27,27.019,25.02,25.02,24.021,23.022,22.023,22.023,20.025,20.025,19,19,18,17.029,17.029,17.263,16.279,16.279,15.524,14.866,15.232,15.652,14.765,16.125,15.811,15.811,15.811,16.401,15.62,16.279,15.556,16.279,16.971,16.279,17.029,17.029,16.279,17.029,17.029,16.401,17.205,16.643,16.643,16.643,0,0,0,0,0,0,0,0,0,0,0,0
27.074,27.295,26.306,26.683,25.71,25.962,25.298,25.08,23.77,24.166,23.259,21.932,21.024,21.024,20.125,19.235,19.235,17.464,17.464,16.553,16.155,15.811,14.866,14.56,14.318,14.318,13.153,13.038,14,13,14.036,14.036,14.142,14.142,13.601,14.56,14.56,14.866,13.928,14.866,14.866,15.232,14.318,15.232,15.232,15.652,14.765,14.765,14.765,15.264,15.264,14.422,0,0,0,0,0,0,0,0,0,0,0,0
29.155,30.017,29.017,30.017,29.069,29.155,29.275,28.443,26.683,26.683,26.683,24.739,24.739,23.77,22.804,21.84,20.881,19.647,19.647,18.439,18.439,17.263,17.263,17.029,16.031,16,15.033,15.133,15.297,14.318,15.524,15.524,14.866,14.866,14.866,15.232,15.652,16.125,16.125,16.125,16.125,15.811,15.811,15.811,15.811,15.811,15.811,15.62,15.62,15.556,16.279,15.556,0,0,0,0,0,0,0,0,0,0,0,0
30,29.833,29.069,30.414,29.698,29.732,28.425,27.803,27.203,25.807,26.627,25.239,23.854,23.022,23.022,21.633,21.633,18.601,20,19.209,17.804,17.029,16.971,16.971,15.62,15.62,15.811,15.264,14.765,14.318,15.232,14.866,14.56,15.524,15.297,15.297,16.279,16.125,16.125,16.031,16.031,16,16,16,16,16.031,16.125,16.031,16.125,16.125,16.279,16.125,0,0,0,0,0,0,0,0,0,0,0,0
27.857,28.46,29.12,28.862,28.636,27.166,27.459,26.173,25.08,25.02,25,24,23,22,21,21,20,19.026,18.028,18.111,17.117,17.263,16.279,16.492,15.524,15.811,14.318,14.765,14.765,14.422,14.422,15,14.866,14.866,15.556,15.556,15.556,15.62,15.62,15.62,16.401,16.401,15.811,15.811,15.264,16.125,16.125,15.652,16.125,15.652,15.652,15.652,0,0,0,0,0,0,0,0,0,0,0,0
27.459,27.893,27.203,27.514,26.926,27.313,26.401,25.942,25.06,25.06,24.187,23.324,23.324,21.954,21.095,21.095,19.723,19.235,18.358,17.889,17.889,17,16.553,15.811,14.866,15.524,15.297,14.142,14.036,14.036,14.036,15,14.036,14.036,15.133,15.133,15.297,15.297,14.56,14.56,15.524,15.811,14.866,14.866,15.232,14.866,15.232,14.318,14.318,14.765,14.765,14.765,0,0,0,0,0,0,0,0,0,0,0,0
29.682,29.411,30,29.833,29.732,29,29,27.659,27.659,27.019,25.612,25,24.207,23.601,22.204,22.204,20.809,20,20,19.209,18.439,17.692,17.692,16.279,17.029,15.62,15.811,15.264,14.765,14.765,15.232,15.232,14.866,15.811,15.524,15.524,15.297,16.279,16.125,16.125,16.125,16.031,16.031,16.031,16.031,16.031,16,16,16.031,16.031,16.031,15.033,0,0,0,0,0,0,0,0,0,0,0,0
30,29.732,29,29.698,29,29.069,28.425,28.601,27.203,26.627,26.627,25.239,23.854,23.022,22.472,22.472,21.633,20.248,19.416,19.209,17.804,17.804,17.692,16.279,16.279,16.279,15.811,15.264,14.765,14.318,15.232,14.866,14.866,14.866,15.524,16.279,15.297,16.125,16.125,16.031,15.033,16.031,16,16,16,15,16.031,15.033,16.125,15.133,15.133,15.297,0,0,0,0,0,0,0,0,0,0,0,0
27.295,26.926,27.459,28.018,27.803,27.019,26.87,26.87,25.456,25.495,24.083,23.431,22.672,21.932,21.26,20.518,19.105,19.105,17.692,18.385,16.971,17.029,16.279,15.811,15,15.811,15.264,14.318,14.318,14.866,14.866,14.56,14.56,15.297,14.318,15.133,15.133,15.033,15.033,15.033,15.033,15,15,15,15.033,15.033,15.033,15.033,15.133,15.133,15.133,15.133,0,0,0,0,0,0,0,0,0,0,0,0
28.653,29.069,28.636,28.792,28.792,27.514,26.926,27.893,26.683,26.476,25.318,24.187,24.187,23.195,22.204,21.378,20.224,19.416,19.416,18.682,17.464,16.763,16.763,15.811,15.811,15.232,14.765,15,14.213,14.213,14.866,14.142,14.866,15.62,14.213,14.213,15,15.811,15.264,16.125,15.652,15.652,15.652,15.232,16.553,15.232,14.866,15.811,15.811,15.811,15.811,15.524,0,0,0,0,0,0,0,0,0,0,0,0
31.064,30,31.016,30.067,31.145,29.275,29.428,29.614,27.893,27.659,25.962,25.962,25,25,22.804,22.804,21.84,21.84,20.616,20.396,19.416,18.248,18.248,18.111,17.029,17,17.029,16.125,16.125,15.297,15.524,15.524,15.811,15.811,17.464,16.553,16.553,17,16.125,16.125,17.493,16.643,16.401,15.811,17.205,16.401,17.029,16.401,17.029,16.279,16.279,16.279,0,0,0,0,0,0,0,0,0,0,0,0
25.962,26.683,26.476,26.306,26.173,26.077,25.02,25,24,24.021,23.022,22.091,21.024,20.1,20.1,19.105,18.028,18.028,17,17,16,16.031,15.033,15.133,14.142,14.318,13.601,13.928,13,14.318,13.416,13.892,13.892,14.422,13.601,14.213,14.213,14.866,14.866,14.866,14.866,14.866,14.866,14.866,14.866,14.866,14.866,15,15,15,15,14.422,0,0,0,0,0,0,0,0,0,0,0,0
26.173,26.306,26.476,25.71,26.926,25.298,25.298,25.632,24.166,24.166,22.361,22.361,21.471,20.591,20.125,19.235,17.889,17.889,16.553,17.464,16.155,15.811,14.866,14.56,14.56,14.318,14.036,14.036,13,13,13.038,14.036,14.142,13.342,13.342,14.318,13.342,14.56,13.928,14.866,14.866,14.866,15.232,15.232,14.318,14.765,14.765,13.892,14.765,13.892,13.892,14.422,0,0,0,0,0,0,0,0,0,0,0,0
30.083,31.623,29.732,31.385,29.547,31.305,29.069,29.155,28.302,26.926,26.627,25.239,25.239,24.413,24.413,22.472,23.022,20.248,21.095,19.723,19.235,19.235,17.889,17.464,17.088,18.028,16.492,15.297,16.125,16.125,17.029,16.031,16.031,16.031,17.029,16.125,17.117,16.279,16.492,17.464,16.492,17.72,15.811,17.72,17.088,16.763,17.088,16.553,16.553,16.553,16.553,17,0,0,0,0,0,0,0,0,0,0,0,0
30.414,29.155,29.682,29.411,30,28.425,28.32,27.586,27.586,26.87,26.173,24.083,24.083,23.345,21.932,21.932,20.518,19.799,19.105,19.105,17.692,18.439,17.029,17.205,16.643,16.643,15.652,15.232,14.866,15.811,15.524,16.492,16.279,16.279,16.125,16.125,16.031,17,16,16,17.029,16.031,17.029,17.117,16.125,17.117,17.117,17.263,17.263,16.492,16.492,16.492,0,0,0,0,0,0,0,0,0,0,0,0
29.732,28.16,30.806,28.862,29.428,28.284,28.16,28.071,27.019,27.019,25,25.02,24,23,22.023,22,20,21,19,19.026,18.028,17.117,17.117,16.279,16.279,15.297,15.524,14.866,14.318,15.232,14.765,15.264,15.811,15,15,15.62,14.866,16.279,15.556,15.556,16.279,15.62,16.279,15.62,15.62,15.62,16.401,15.811,15.811,15.811,15.264,15.264,0,0,0,0,0,0,0,0,0,0,0,0
31.016,31.016,31.064,30.265,31.401,30.594,29.428,28.636,29.12,27.893,26.571,26.571,25.298,24.352,23.409,23.087,22.136,21.84,20.616,19.647,19.416,18.439,18.248,18.111,17.117,17.029,16,16.031,16.125,16.279,16.279,16.492,15.811,15.811,16.155,17.088,16.155,16.553,16.553,16.125,17,17,16.643,16.643,17.205,16.643,17.205,16.401,16.401,16.401,17.029,17.029,0,0,0,0,0,0,0,0,0,0,0,0
28.32,33.941,32.527,34.409,32.802,30.017,30.414,28.018,30.414,25.06,25.08,26.401,26.401,25.942,25.08,22.847,23.77,21.024,21.932,20.125,19.235,19.235,17.493,17.205,17.804,17.804,16.279,16.279,16.279,15.62,16.401,16.401,15.811,16.125,16.643,16.125,16.553,16.155,17.088,17.088,16.155,18.028,15.811,16.763,17.72,16.763,17.464,16.492,17.263,16.125,17.117,17.117,0,0,0,0,0,0,0,0,0,0,0,0
31.145,30.414,31.401,30.806,31.048,29.411,29.732,29.732,27.857,28.231,26.401,26,25.495,24.166,23.707,22.847,21.932,21.932,20.616,20.248,19.313,18.974,18.974,17.464,17.464,17.263,16.125,16.031,16.031,16,16.031,16.031,16.279,16.125,16.279,16.279,16.763,16.763,16.763,16.763,16.763,17.464,17.464,15.232,17.464,16.553,16.553,17,17,16.643,17,16.643,0,0,0,0,0,0,0,0,0,0,0,0
28.018,27.166,28.16,27.295,26.476,26.683,26.249,26.571,24.698,24.352,23.409,22.847,22.847,21.541,20.616,19.698,19.313,18.385,18.028,17.088,16.763,16.763,16.492,15.297,15.133,15.133,15.033,14,14.036,15.033,14.142,15.133,15.133,14.318,14.56,14.56,14.866,15.811,14.866,14.866,15.232,15.232,15.232,15.232,15.652,15.652,15.652,16.125,16.125,15.264,15.264,15.264,0,0,0,0,0,0,0,0,0,0,0,0
30.15,31.401,29.428,30.594,28.862,30.364,28.46,26.926,27.313,26.926,25.08,25.495,25.08,24.166,23.707,21.932,21.932,21.024,20.616,19.313,18.028,19.313,17.72,17.72,17.464,17.263,16.125,16.125,16.031,16,16,16.125,16.279,17.117,16.125,16.763,17.464,17.088,17.088,18.974,18.028,18.028,16.763,16.553,16.155,17.889,17.464,17,17,17.493,17.493,16.125,0,0,0,0,0,0,0,0,0,0,0,0
25.612,26.627,26.077,25.554,26.42,25.495,25.495,25.08,24.698,24.352,23.087,21.84,20.881,20.881,19.925,19.925,17.72,17.72,17.088,17.088,16.155,15.232,15.652,14.765,14.765,13.892,13.601,13.454,13.454,12.728,13.454,12.806,13.601,13.601,13.601,14.422,13.892,13.892,13.416,13.416,14.318,14.318,14.318,13.928,13.928,14.866,14.866,13.601,14.56,14.318,14.56,13.342,0,0,0,0,0,0,0,0,0,0,0,0
29.155,29.732,28.16,29.833,28.636,29.428,27.295,28.16,26.077,26.077,25.02,25.02,24.021,23.022,23.022,21.024,21.024,20.025,19.105,19.105,18.248,17.263,17.263,16.492,15.811,15.811,15.232,15.652,14.765,15.811,15,15,15.62,15.556,15.556,15.556,16.279,16.401,16.401,16.401,16.401,17.205,15.811,16.643,16.643,16.125,17,16.553,16.125,16.553,16.553,16.553,0,0,0,0,0,0,0,0,0,0,0,0
26.926,28.178,26.833,27.313,26,26.571,25.298,25.962,24.739,23.77,23.77,22.561,22.561,21.587,21.587,19.416,19.647,18.682,17.72,17.72,16.763,15.811,15.232,15.652,15.232,14.765,14.422,14.213,13.454,13.454,14.866,14.142,14.866,14.213,15,15,14.422,15.264,15.264,14.765,14.765,15.652,14.318,15.652,15.232,15.232,15.232,14.866,14.866,15.524,14.866,15.524,0,0,0,0,0,0,0,0,0,0,0,0
30.232,30,29.833,29.732,29,29,28.32,28.425,27.019,27.019,26.401,25.807,23.601,23.601,22.204,21.401,21.401,20.616,20.616,19.849,18.439,17.692,17.692,17.029,16.401,16.401,16.125,15.652,15.652,16.155,16.155,15.811,15.811,15.524,16.279,16.279,17.117,16.125,16.031,17.029,17.029,17,17,17,17.029,17.029,17.029,16.125,17.117,17.117,17.263,17.263,0,0,0,0,0,0,0,0,0,0,0,0
27.019,27.074,27.166,27.295,26.476,26.683,26.683,25.962,25,24.352,24.352,22.472,22.472,21.541,21.19,20.248,19.925,18.974,18.682,17.464,16.492,16.492,16.279,15.133,15.133,15.133,15,14.036,14.142,14.142,14.318,14.56,14.56,14.866,14.866,14.318,14.318,14.318,14.765,15.264,14.765,15.264,14.422,15,15,15,14.213,14.866,14.866,14.866,14.866,14.866,0,0,0,0,0,0,0,0,0,0,0,0
27.074,27.295,27.295,26.476,26.683,25.962,25.962,25.298,25.298,24.698,23.259,23.259,22.361,21.024,20.616,19.698,18.385,18.385,17.088,18.028,16.763,16.492,15.524,15.297,15.297,15.133,14.036,14,14.036,15.033,14.142,14.318,14.318,14.56,14.56,14.56,14.56,15.811,14.866,15.232,15.232,15.652,15.652,14.765,15.264,15.264,15.264,15.811,15.811,15.264,15.264,15,0,0,0,0,0,0,0,0,0,0,0,0
29.732,29.12,30.083,29.614,29.428,29.275,28.16,28.071,27.019,27.019,26,25,25,25,23.022,22,22.023,21.024,20,19,18.028,18.028,18.028,17.263,16.492,16.492,15.811,15.811,16.155,15.652,15.264,15.264,15.264,16.643,16.643,17.692,15.62,16.279,17.692,15.62,16.279,17.692,15.556,15.62,17.205,16.401,15,16.643,16.643,16.125,16.643,16.643,0,0,0,0,0,0,0,0,0,0,0,0
27.731,25.942,26.42,26.627,27.203,26.401,26.249,24.759,24.839,24.083,23.345,22.672,21.932,21.26,20.518,19.799,19.105,18.385,17.692,17.692,17.029,15.62,15.62,15,14.422,14.422,14.318,13.416,13,12.649,13.601,13.601,14.318,14.142,13.153,14.142,14.036,14.036,14.036,14,14,14,14.036,14.036,14.036,14.142,14.142,14.142,14.142,14.142,14.142,14.318,0,0,0,0,0,0,0,0,0,0,0,0
25.962,26.683,25.495,26.306,27.295,26.173,25.02,26.019,25,24,24.083,22.091,22.091,21.095,20.1,19.105,18.028,18.028,17,16.031,16,16.031,15.033,15.133,14.142,14.318,13.601,13.928,13,14.318,13.892,13.892,13.038,14.422,14.765,15.264,14.213,14.866,13.454,14.866,14.866,15.556,14.142,15.556,15.556,14.866,14.866,15,15.62,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0
28.636,28.16,29.411,28.792,28.231,27.731,27.295,26.926,26.077,26.077,24.698,23.022,23.022,22.472,20.809,20.809,20.248,18.868,18.868,17.493,17.493,17,16.553,16.155,15.811,15.811,15.297,14.318,14.036,15.033,15,15.033,15.033,14.036,15,15.297,14.56,16.492,14.318,17.464,16.763,15.811,16.155,15.524,15.811,15.232,16.763,15.232,15.652,14.765,15.652,16.125,0,0,0,0,0,0,0,0,0,0,0,0
29.53,30.529,31.064,31.623,30.61,30.48,29.732,29,27.586,26.87,26.907,25.495,25.456,24.083,24.083,22.672,21.932,20.518,21.213,19.799,19.105,18.439,18.439,17.205,17.205,16.643,17,15.652,16.155,14.866,15.811,16.763,16.492,16.492,16.279,17.117,17.029,17.117,17.029,17,17,17,17,17.029,17.117,17.029,16.125,17.117,17.117,16.279,17.263,17.263,0,0,0,0,0,0,0,0,0,0,0,0
26.926,27.731,27.731,27.785,26.926,26.627,26.627,26.401,25.612,24.839,24.083,23.345,22.627,21.932,21.213,20.518,19.105,19.105,18.439,17.804,17.029,16.401,15.811,16.643,15.264,15.264,15.232,14.866,14.866,14.318,14.56,14.318,15.297,15.133,15.133,15.033,15.033,15.033,15,16,15,15.033,15.033,15.033,15.133,15.133,15.133,15.133,15.297,15.297,15.297,15.297,0,0,0,0,0,0,0,0,0,0,0,0
29.155,30.414,28.636,29.547,29.732,29.411,28.16,27.893,26.683,26.683,25.318,25.318,24.331,23.345,22.361,22.361,21.378,20.224,20.396,19.416,18.682,17.72,16.763,17.088,16.155,16.553,14.765,15.264,15,15,15.62,14.866,14.866,14.866,14.866,15.62,15.62,15.62,15.811,15.811,15.264,16.125,15.264,16.125,17,15.652,16.553,16.155,16.553,16.155,16.155,15.811,0,0,0,0,0,0,0,0,0,0,0,0
26.926,27.295,26.833,27.313,26.926,26.571,25.298,26.249,24.739,23.77,23.537,23.537,22.561,21.587,21.378,20.396,19.416,18.682,18.439,17.72,16.763,16.763,15.811,15.232,15.232,15.652,14.422,14.422,14.213,13.454,13.454,14.142,14.142,13.454,14.213,14.213,15,14.422,15.264,14.765,14.765,14.765,14.765,14.765,15.232,14.765,13.928,13.928,14.866,13.601,14.866,13.601,0,0,0,0,0,0,0,0,0,0,0,0
30.806,29.155,30.017,29.069,30.414,29.155,28.792,29.411,28.16,26.249,25.962,25,24.739,24.042,22.804,21.84,20.881,20.616,19.925,19.925,18.974,18.028,17.088,16.553,17,16.125,15.811,15.62,15.62,14.866,15.556,14.866,14.866,15.62,15,15,15.811,16.125,16.125,16.553,15.652,15.652,16.155,15.652,16.155,16.155,16.155,15.811,16.492,15.524,15.524,15.524,0,0,0,0,0,0,0,0,0,0,0,0
27.893,26.249,26,26.571,27.731,26.42,25.495,25.554,24.698,24.698,23.854,23.022,22.204,21.633,20.809,20.248,18.601,18.868,17.493,17.493,17,16.553,16.553,16.155,14.866,14.56,14.318,14.142,14.036,14.036,14,14,15.033,15.033,14.142,15.297,15.133,15.297,15.524,15.524,15.524,14.866,15.811,15.811,15.232,15.232,15.232,15.232,16.553,15.652,15.652,15.652,0,0,0,0,0,0,0,0,0,0,0,0
30.232,30,30.61,30.48,31.145,29.698,29,29.069,28.425,27.659,27.019,26.401,25,24.207,23.601,22.804,21.401,22.023,20.616,19.849,19.105,19.105,18.385,17.692,17.029,17.029,16.643,16.643,15.652,15.652,16.155,16.155,15.811,16.763,16.492,16.492,16.279,17.263,16.125,17.117,17.117,17.029,17.029,17.029,17,17,17,17.029,17.029,17.029,17.029,16.125,0,0,0,0,0,0,0,0,0,0,0,0
27.514,28.792,28.231,28.636,28.178,27.785,26.926,25.807,25.807,25,24.207,23.601,22.804,22.804,22.023,20.616,20,19.416,19.416,18.601,18.028,16.643,16.643,16.125,15.652,16.155,14.866,13.601,14.56,14.318,15.297,14.142,15.133,15.033,15.033,15,15.033,15.133,15.133,15.133,15.133,15.297,15.297,15.297,15.297,15.297,15.297,15.524,14.56,14.866,15.811,14.866,0,0,0,0,0,0,0,0,0,0,0,0
29.275,29.428,28.636,30.083,28.16,28.792,27.857,27.313,27.313,26.401,25.06,24.187,24.187,22.825,23.324,21.954,21.471,20.125,19.235,17.889,17.464,17.088,18.028,16.763,15.811,16.492,15.133,16.125,15.033,15,16,15.033,15.033,14.142,16.279,16.125,16.279,15.297,15.524,16.763,16.155,17.088,16.155,16.553,16.155,16.125,16.553,17,15.652,15.652,16.125,16.125,0,0,0,0,0,0,0,0,0,0,0,0
23.77,24.352,25,25,23.537,23.345,23.195,22.091,22.091,21.024,21.024,20,20,19,19,17.029,17.029,16.031,16.125,15.133,15.133,14.142,13.153,14.318,13.601,13.601,13,12.53,12.53,11.662,13.601,12.207,12.806,12.042,12.728,12.728,12.728,13.454,13.454,14.213,12.806,13.601,13.601,14.422,13.601,13.892,13.892,13.416,13.892,13.416,13.416,13.416,0,0,0,0,0,0,0,0,0,0,0,0
31.064,31.257,30.265,30.594,30.594,30.083,29.411,28.792,27.857,27.514,26.926,25.08,24.698,24.698,23.77,22.472,21.541,21.19,20.248,19.925,18.682,18.974,18.682,17.263,17.117,17.117,17,16.031,16.125,16.125,16.492,17.464,16.492,16.492,16.763,17.088,16.553,17,16.553,17,17.889,17.493,17.493,17.493,17.205,17.205,17.205,16.401,17.804,17.692,17.029,16.279,0,0,0,0,0,0,0,0,0,0,0,0
28.178,29.547,28.231,29.732,28.46,29.12,27.659,27.459,26.306,25.495,25.318,24.187,23.195,23.195,22.204,21.095,21.095,19.235,19.235,18.248,17.464,17.464,16.492,15.811,16.155,15.232,14.765,14.422,15,14.213,14.866,14.866,14.142,14.866,14.866,15,15.811,15.811,15.264,16.125,15.264,16.125,15.652,16.553,15.652,15.232,15.232,16.155,15.232,15.811,15.524,14.866,0,0,0,0,0,0,0,0,0,0,0,0
26,26.833,25.942,26.926,26.077,25.807,25.612,24.839,24.083,23.431,22.672,21.26,21.26,21.26,20.518,19.105,19.105,17.692,17.029,17.029,16.401,15.811,14.422,14.765,14.318,14.318,13.928,13.601,13.342,13.342,14.142,13.153,14.036,14,14,14.036,14.036,15.133,14.142,15.297,14.318,14.56,14.318,14.56,14.56,14.318,14.866,14.866,15.811,14.318,14.765,14.318,0,0,0,0,0,0,0,0,0,0,0,0
30.15,28.284,28.443,29.614,29.833,28.16,28.46,27.857,26.926,27.313,26,24.597,24.597,23.259,22.361,22.361,21.024,19.698,19.698,18.385,18.028,17.088,17.72,16.492,15.297,16.279,15.033,15,14,15.033,15.133,15.133,14.318,15.524,15.297,15.811,14.866,16.155,15.232,15.232,16.553,15.652,15.652,15.652,16.125,15.264,15.264,15.811,15.811,15,15.811,15,0,0,0,0,0,0,0,0,0,0,0,0
31.016,30.676,30.364,30.083,30.806,30.414,29.275,28.284,28.16,28.071,27.019,26.019,25.08,24.021,23.022,23.022,21.095,22.023,21.095,20.224,19.235,18.248,18.248,17.72,16.763,17.72,17.088,16.125,15.264,16.643,15.811,16.643,16.401,17.029,15.556,16.971,17.029,17.029,17.029,16.401,17.029,17.205,17.205,17.205,17.493,18.028,17.493,17,17.493,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0
25.239,25.239,25.554,25.942,25.942,25.08,26,24.352,24.352,23.77,22.804,21.378,21.587,20.616,19.416,19.416,17.72,17.464,16.763,16.763,15.811,15.232,14.866,15.232,14.318,14.765,13.038,13.601,13.454,12.806,12.728,13.454,13.454,12.806,13.601,13.601,13.038,14.422,14.765,13.892,14.318,13.416,14.318,13.416,13.416,13.928,13.928,13.928,14.866,14.56,13.601,13.601,0,0,0,0,0,0,0,0,0,0,0,0
